325.8139 	325.8213 
325.8041 	325.8116 
325.7944 	325.8018 
325.7846 	325.7920 
325.7748 	325.7823 
325.7651 	325.7725 
325.7553 	325.7627 
325.7455 	325.7530 
325.7358 	325.7432 
325.7260 	325.7334 
325.7162 	325.7236 
325.7064 	325.7139 
325.6967 	325.7041 
325.6869 	325.6943 
325.6771 	325.6845 
325.6674 	325.6748 
325.6576 	325.6650 
325.6478 	325.6552 
325.6380 	325.6454 
325.6283 	325.6357 
325.6185 	325.6259 
325.6087 	325.6161 
325.5989 	325.6063 
325.5892 	325.5965 
325.5794 	325.5868 
325.5696 	325.5770 
325.5598 	325.5672 
325.5500 	325.5574 
325.5402 	325.5476 
325.5305 	325.5378 
325.5207 	325.5280 
325.5109 	325.5183 
325.5011 	325.5085 
325.4913 	325.4987 
325.4815 	325.4889 
325.4718 	325.4791 
325.4620 	325.4693 
325.4522 	325.4595 
325.4424 	325.4497 
325.4326 	325.4399 
325.4228 	325.4301 
325.4130 	325.4204 
325.4032 	325.4106 
325.3934 	325.4008 
325.3836 	325.3910 
325.3738 	325.3812 
325.3641 	325.3714 
325.3543 	325.3616 
325.3445 	325.3518 
325.3347 	325.3420 
325.3249 	325.3322 
325.3151 	325.3224 
325.3053 	325.3126 
325.2955 	325.3028 
325.2857 	325.2930 
325.2759 	325.2832 
325.2661 	325.2734 
325.2563 	325.2636 
325.2465 	325.2538 
325.2367 	325.2439 
325.2269 	325.2341 
325.2170 	325.2243 
325.2072 	325.2145 
325.1974 	325.2047 
325.1876 	325.1949 
325.1778 	325.1851 
325.1680 	325.1753 
325.1582 	325.1655 
325.1484 	325.1557 
325.1386 	325.1458 
325.1288 	325.1360 
325.1190 	325.1262 
325.1091 	325.1164 
325.0993 	325.1066 
325.0895 	325.0968 
325.0797 	325.0869 
325.0699 	325.0771 
325.0601 	325.0673 
325.0503 	325.0575 
325.0404 	325.0477 
325.0306 	325.0378 
325.0208 	325.0280 
325.0110 	325.0182 
325.0012 	325.0084 
324.9913 	324.9986 
324.9815 	324.9887 
324.9717 	324.9789 
324.9619 	324.9691 
324.9520 	324.9592 
324.9422 	324.9494 
324.9324 	324.9396 
324.9226 	324.9298 
324.9127 	324.9199 
324.9029 	324.9101 
324.8931 	324.9003 
324.8833 	324.8904 
324.8734 	324.8806 
324.8636 	324.8708 
324.8538 	324.8609 
324.8439 	324.8511 
324.8341 	324.8413 
324.8243 	324.8314 
324.8144 	324.8216 
324.8046 	324.8118 
324.7948 	324.8019 
324.7849 	324.7921 
324.7751 	324.7822 
324.7652 	324.7724 
324.7554 	324.7626 
324.7456 	324.7527 
324.7357 	324.7429 
324.7259 	324.7330 
324.7160 	324.7232 
324.7062 	324.7133 
324.6964 	324.7035 
324.6865 	324.6936 
324.6767 	324.6838 
324.6668 	324.6739 
324.6570 	324.6641 
324.6471 	324.6543 
324.6373 	324.6444 
324.6274 	324.6346 
324.6176 	324.6247 
324.6077 	324.6148 
324.5979 	324.6050 
324.5880 	324.5951 
324.5782 	324.5853 
324.5683 	324.5754 
324.5585 	324.5656 
324.5486 	324.5557 
324.5388 	324.5459 
324.5289 	324.5360 
324.5191 	324.5261 
324.5092 	324.5163 
324.4993 	324.5064 
324.4895 	324.4966 
324.4796 	324.4867 
324.4698 	324.4768 
324.4599 	324.4670 
324.4501 	324.4571 
324.4402 	324.4472 
324.4303 	324.4374 
324.4205 	324.4275 
324.4106 	324.4177 
324.4007 	324.4078 
324.3909 	324.3979 
324.3810 	324.3880 
324.3711 	324.3782 
324.3613 	324.3683 
324.3514 	324.3584 
324.3415 	324.3486 
324.3317 	324.3387 
324.3218 	324.3288 
324.3119 	324.3189 
324.3021 	324.3091 
324.2922 	324.2992 
324.2823 	324.2893 
324.2724 	324.2794 
324.2626 	324.2696 
324.2527 	324.2597 
324.2428 	324.2498 
324.2329 	324.2399 
324.2231 	324.2301 
324.2132 	324.2202 
324.2033 	324.2103 
324.1934 	324.2004 
324.1835 	324.1905 
324.1737 	324.1806 
324.1638 	324.1708 
324.1539 	324.1609 
324.1440 	324.1510 
324.1341 	324.1411 
324.1242 	324.1312 
324.1144 	324.1213 
324.1045 	324.1114 
324.0946 	324.1015 
324.0847 	324.0916 
324.0748 	324.0818 
324.0649 	324.0719 
324.0550 	324.0620 
324.0451 	324.0521 
324.0352 	324.0422 
324.0253 	324.0323 
324.0155 	324.0224 
324.0056 	324.0125 
323.9957 	324.0026 
323.9858 	323.9927 
323.9759 	323.9828 
323.9660 	323.9729 
323.9561 	323.9630 
323.9462 	323.9531 
323.9363 	323.9432 
323.9264 	323.9333 
323.9165 	323.9234 
323.9066 	323.9135 
323.8967 	323.9036 
323.8868 	323.8937 
323.8769 	323.8838 
323.8670 	323.8739 
323.8571 	323.8640 
323.8472 	323.8541 
323.8373 	323.8442 
323.8274 	323.8342 
323.8174 	323.8243 
323.8075 	323.8144 
323.7976 	323.8045 
323.7877 	323.7946 
323.7778 	323.7847 
323.7679 	323.7748 
323.7580 	323.7649 
323.7481 	323.7549 
323.7382 	323.7450 
323.7282 	323.7351 
323.7183 	323.7252 
323.7084 	323.7153 
323.6985 	323.7054 
323.6886 	323.6954 
323.6787 	323.6855 
323.6687 	323.6756 
323.6588 	323.6657 
323.6489 	323.6557 
323.6390 	323.6458 
323.6291 	323.6359 
323.6191 	323.6260 
323.6092 	323.6160 
323.5993 	323.6061 
323.5894 	323.5962 
323.5795 	323.5863 
323.5695 	323.5763 
323.5596 	323.5664 
323.5497 	323.5565 
323.5397 	323.5465 
323.5298 	323.5366 
323.5199 	323.5267 
323.5100 	323.5168 
323.5000 	323.5068 
323.4901 	323.4969 
323.4802 	323.4869 
323.4702 	323.4770 
323.4603 	323.4671 
323.4504 	323.4571 
323.4404 	323.4472 
323.4305 	323.4373 
323.4206 	323.4273 
323.4106 	323.4174 
323.4007 	323.4074 
323.3907 	323.3975 
323.3808 	323.3876 
323.3709 	323.3776 
323.3609 	323.3677 
323.3510 	323.3577 
323.3410 	323.3478 
323.3311 	323.3378 
323.3211 	323.3279 
323.3112 	323.3179 
323.3013 	323.3080 
323.2913 	323.2980 
323.2814 	323.2881 
323.2714 	323.2781 
323.2615 	323.2682 
323.2515 	323.2582 
323.2416 	323.2483 
323.2316 	323.2383 
323.2217 	323.2284 
323.2117 	323.2184 
323.2018 	323.2085 
323.1918 	323.1985 
323.1818 	323.1886 
323.1719 	323.1786 
323.1619 	323.1686 
323.1520 	323.1587 
323.1420 	323.1487 
323.1321 	323.1388 
323.1221 	323.1288 
323.1121 	323.1188 
323.1022 	323.1089 
323.0922 	323.0989 
323.0823 	323.0889 
323.0723 	323.0790 
323.0623 	323.0690 
323.0524 	323.0590 
323.0424 	323.0491 
323.0324 	323.0391 
323.0225 	323.0291 
323.0125 	323.0192 
323.0025 	323.0092 
322.9926 	322.9992 
322.9826 	322.9893 
322.9726 	322.9793 
322.9627 	322.9693 
322.9527 	322.9593 
322.9427 	322.9494 
322.9327 	322.9394 
322.9228 	322.9294 
322.9128 	322.9194 
322.9028 	322.9094 
322.8928 	322.8995 
322.8829 	322.8895 
322.8729 	322.8795 
322.8629 	322.8695 
322.8529 	322.8595 
322.8430 	322.8496 
322.8330 	322.8396 
322.8230 	322.8296 
322.8130 	322.8196 
322.8030 	322.8096 
322.7930 	322.7996 
322.7831 	322.7896 
322.7731 	322.7797 
322.7631 	322.7697 
322.7531 	322.7597 
322.7431 	322.7497 
322.7331 	322.7397 
322.7231 	322.7297 
322.7131 	322.7197 
322.7032 	322.7097 
322.6932 	322.6997 
322.6832 	322.6897 
322.6732 	322.6797 
322.6632 	322.6697 
322.6532 	322.6597 
322.6432 	322.6498 
322.6332 	322.6398 
322.6232 	322.6298 
322.6132 	322.6198 
322.6032 	322.6098 
322.5932 	322.5998 
322.5832 	322.5897 
322.5732 	322.5797 
322.5632 	322.5697 
322.5532 	322.5597 
322.5432 	322.5497 
322.5332 	322.5397 
322.5232 	322.5297 
322.5132 	322.5197 
322.5032 	322.5097 
322.4932 	322.4997 
322.4832 	322.4897 
322.4732 	322.4797 
322.4632 	322.4697 
322.4532 	322.4597 
322.4431 	322.4496 
322.4331 	322.4396 
322.4231 	322.4296 
322.4131 	322.4196 
322.4031 	322.4096 
322.3931 	322.3996 
322.3831 	322.3895 
322.3731 	322.3795 
322.3630 	322.3695 
322.3530 	322.3595 
322.3430 	322.3495 
322.3330 	322.3395 
322.3230 	322.3294 
322.3130 	322.3194 
322.3029 	322.3094 
322.2929 	322.2994 
322.2829 	322.2893 
322.2729 	322.2793 
322.2628 	322.2693 
322.2528 	322.2593 
322.2428 	322.2492 
322.2328 	322.2392 
322.2227 	322.2292 
322.2127 	322.2191 
322.2027 	322.2091 
322.1927 	322.1991 
322.1826 	322.1890 
322.1726 	322.1790 
322.1626 	322.1690 
322.1525 	322.1589 
322.1425 	322.1489 
322.1325 	322.1389 
322.1224 	322.1288 
322.1124 	322.1188 
322.1024 	322.1088 
322.0923 	322.0987 
322.0823 	322.0887 
322.0723 	322.0786 
322.0622 	322.0686 
322.0522 	322.0586 
322.0421 	322.0485 
322.0321 	322.0385 
322.0221 	322.0284 
322.0120 	322.0184 
322.0020 	322.0083 
321.9919 	321.9983 
321.9819 	321.9882 
321.9718 	321.9782 
321.9618 	321.9681 
321.9517 	321.9581 
321.9417 	321.9480 
321.9316 	321.9380 
321.9216 	321.9279 
321.9115 	321.9179 
321.9015 	321.9078 
321.8914 	321.8978 
321.8814 	321.8877 
321.8713 	321.8777 
321.8613 	321.8676 
321.8512 	321.8575 
321.8412 	321.8475 
321.8311 	321.8374 
321.8211 	321.8274 
321.8110 	321.8173 
321.8009 	321.8072 
321.7909 	321.7972 
321.7808 	321.7871 
321.7708 	321.7771 
321.7607 	321.7670 
321.7506 	321.7569 
321.7406 	321.7469 
321.7305 	321.7368 
321.7204 	321.7267 
321.7104 	321.7167 
321.7003 	321.7066 
321.6902 	321.6965 
321.6802 	321.6865 
321.6701 	321.6764 
321.6600 	321.6663 
321.6500 	321.6562 
321.6399 	321.6462 
321.6298 	321.6361 
321.6198 	321.6260 
321.6097 	321.6159 
321.5996 	321.6059 
321.5895 	321.5958 
321.5795 	321.5857 
321.5694 	321.5756 
321.5593 	321.5655 
321.5492 	321.5555 
321.5392 	321.5454 
321.5291 	321.5353 
321.5190 	321.5252 
321.5089 	321.5151 
321.4988 	321.5051 
321.4887 	321.4950 
321.4787 	321.4849 
321.4686 	321.4748 
321.4585 	321.4647 
321.4484 	321.4546 
321.4383 	321.4445 
321.4282 	321.4344 
321.4181 	321.4243 
321.4081 	321.4143 
321.3980 	321.4042 
321.3879 	321.3941 
321.3778 	321.3840 
321.3677 	321.3739 
321.3576 	321.3638 
321.3475 	321.3537 
321.3374 	321.3436 
321.3273 	321.3335 
321.3172 	321.3234 
321.3071 	321.3133 
321.2970 	321.3032 
321.2869 	321.2931 
321.2768 	321.2830 
321.2667 	321.2729 
321.2566 	321.2628 
321.2465 	321.2527 
321.2364 	321.2426 
321.2263 	321.2325 
321.2162 	321.2224 
321.2061 	321.2123 
321.1960 	321.2022 
321.1859 	321.1921 
321.1758 	321.1819 
321.1657 	321.1718 
321.1556 	321.1617 
321.1455 	321.1516 
321.1354 	321.1415 
321.1253 	321.1314 
321.1152 	321.1213 
321.1050 	321.1112 
321.0949 	321.1010 
321.0848 	321.0909 
321.0747 	321.0808 
321.0646 	321.0707 
321.0545 	321.0606 
321.0444 	321.0505 
321.0342 	321.0403 
321.0241 	321.0302 
321.0140 	321.0201 
321.0039 	321.0100 
320.9938 	320.9998 
320.9836 	320.9897 
320.9735 	320.9796 
320.9634 	320.9695 
320.9533 	320.9593 
320.9432 	320.9492 
320.9330 	320.9391 
320.9229 	320.9290 
320.9128 	320.9188 
320.9026 	320.9087 
320.8925 	320.8986 
320.8824 	320.8884 
320.8723 	320.8783 
320.8621 	320.8682 
320.8520 	320.8580 
320.8419 	320.8479 
320.8317 	320.8378 
320.8216 	320.8276 
320.8115 	320.8175 
320.8013 	320.8074 
320.7912 	320.7972 
320.7811 	320.7871 
320.7709 	320.7769 
320.7608 	320.7668 
320.7506 	320.7566 
320.7405 	320.7465 
320.7304 	320.7364 
320.7202 	320.7262 
320.7101 	320.7161 
320.6999 	320.7059 
320.6898 	320.6958 
320.6796 	320.6856 
320.6695 	320.6755 
320.6594 	320.6653 
320.6492 	320.6552 
320.6391 	320.6450 
320.6289 	320.6349 
320.6188 	320.6247 
320.6086 	320.6146 
320.5985 	320.6044 
320.5883 	320.5943 
320.5782 	320.5841 
320.5680 	320.5740 
320.5578 	320.5638 
320.5477 	320.5536 
320.5375 	320.5435 
320.5274 	320.5333 
320.5172 	320.5232 
320.5071 	320.5130 
320.4969 	320.5028 
320.4867 	320.4927 
320.4766 	320.4825 
320.4664 	320.4724 
320.4563 	320.4622 
320.4461 	320.4520 
320.4359 	320.4419 
320.4258 	320.4317 
320.4156 	320.4215 
320.4054 	320.4114 
320.3953 	320.4012 
320.3851 	320.3910 
320.3749 	320.3808 
320.3648 	320.3707 
320.3546 	320.3605 
320.3444 	320.3503 
320.3343 	320.3401 
320.3241 	320.3300 
320.3139 	320.3198 
320.3037 	320.3096 
320.2936 	320.2994 
320.2834 	320.2893 
320.2732 	320.2791 
320.2630 	320.2689 
320.2529 	320.2587 
320.2427 	320.2485 
320.2325 	320.2384 
320.2223 	320.2282 
320.2121 	320.2180 
320.2020 	320.2078 
320.1918 	320.1976 
320.1816 	320.1874 
320.1714 	320.1772 
320.1612 	320.1671 
320.1510 	320.1569 
320.1409 	320.1467 
320.1307 	320.1365 
320.1205 	320.1263 
320.1103 	320.1161 
320.1001 	320.1059 
320.0899 	320.0957 
320.0797 	320.0855 
320.0695 	320.0753 
320.0593 	320.0651 
320.0491 	320.0549 
320.0389 	320.0447 
320.0287 	320.0345 
320.0186 	320.0243 
320.0084 	320.0141 
319.9982 	320.0039 
319.9880 	319.9937 
319.9778 	319.9835 
319.9676 	319.9733 
319.9574 	319.9631 
319.9472 	319.9529 
319.9370 	319.9427 
319.9267 	319.9325 
319.9165 	319.9223 
319.9063 	319.9121 
319.8961 	319.9019 
319.8859 	319.8917 
319.8757 	319.8815 
319.8655 	319.8713 
319.8553 	319.8611 
319.8451 	319.8508 
319.8349 	319.8406 
319.8247 	319.8304 
319.8145 	319.8202 
319.8042 	319.8100 
319.7940 	319.7998 
319.7838 	319.7895 
319.7736 	319.7793 
319.7634 	319.7691 
319.7532 	319.7589 
319.7430 	319.7487 
319.7327 	319.7384 
319.7225 	319.7282 
319.7123 	319.7180 
319.7021 	319.7078 
319.6919 	319.6976 
319.6816 	319.6873 
319.6714 	319.6771 
319.6612 	319.6669 
319.6510 	319.6566 
319.6407 	319.6464 
319.6305 	319.6362 
319.6203 	319.6260 
319.6100 	319.6157 
319.5998 	319.6055 
319.5896 	319.5953 
319.5794 	319.5850 
319.5691 	319.5748 
319.5589 	319.5646 
319.5487 	319.5543 
319.5384 	319.5441 
319.5282 	319.5338 
319.5180 	319.5236 
319.5077 	319.5134 
319.4975 	319.5031 
319.4872 	319.4929 
319.4770 	319.4826 
319.4668 	319.4724 
319.4565 	319.4622 
319.4463 	319.4519 
319.4360 	319.4417 
319.4258 	319.4314 
319.4156 	319.4212 
319.4053 	319.4109 
319.3951 	319.4007 
319.3848 	319.3904 
319.3746 	319.3802 
319.3643 	319.3699 
319.3541 	319.3597 
319.3438 	319.3494 
319.3336 	319.3392 
319.3233 	319.3289 
319.3131 	319.3187 
319.3028 	319.3084 
319.2926 	319.2982 
319.2823 	319.2879 
319.2721 	319.2776 
319.2618 	319.2674 
319.2516 	319.2571 
319.2413 	319.2469 
319.2310 	319.2366 
319.2208 	319.2263 
319.2105 	319.2161 
319.2003 	319.2058 
319.1900 	319.1956 
319.1797 	319.1853 
319.1695 	319.1750 
319.1592 	319.1648 
319.1489 	319.1545 
319.1387 	319.1442 
319.1284 	319.1339 
319.1181 	319.1237 
319.1079 	319.1134 
319.0976 	319.1031 
319.0873 	319.0929 
319.0771 	319.0826 
319.0668 	319.0723 
319.0565 	319.0620 
319.0462 	319.0518 
319.0360 	319.0415 
319.0257 	319.0312 
319.0154 	319.0209 
319.0051 	319.0107 
318.9949 	319.0004 
318.9846 	318.9901 
318.9743 	318.9798 
318.9640 	318.9695 
318.9538 	318.9592 
318.9435 	318.9490 
318.9332 	318.9387 
318.9229 	318.9284 
318.9126 	318.9181 
318.9023 	318.9078 
318.8921 	318.8975 
318.8818 	318.8872 
318.8715 	318.8770 
318.8612 	318.8667 
318.8509 	318.8564 
318.8406 	318.8461 
318.8303 	318.8358 
318.8200 	318.8255 
318.8097 	318.8152 
318.7995 	318.8049 
318.7892 	318.7946 
318.7789 	318.7843 
318.7686 	318.7740 
318.7583 	318.7637 
318.7480 	318.7534 
318.7377 	318.7431 
318.7274 	318.7328 
318.7171 	318.7225 
318.7068 	318.7122 
318.6965 	318.7019 
318.6862 	318.6916 
318.6759 	318.6813 
318.6656 	318.6710 
318.6553 	318.6607 
318.6450 	318.6504 
318.6347 	318.6401 
318.6244 	318.6297 
318.6140 	318.6194 
318.6037 	318.6091 
318.5934 	318.5988 
318.5831 	318.5885 
318.5728 	318.5782 
318.5625 	318.5679 
318.5522 	318.5576 
318.5419 	318.5472 
